Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
635,CA-2016-144452,08/07/2018,08/12/2018,Standard Class,KE-85619,Ken Lonsdale,Home Office,United States,Buffalo,New York,10008,South,OFF-BI-10003729,Office Supplies,Binders,Ibico Standard Binders,37.65
636,CA-2016-144816,08/08/2018,08/13/2018,Standard Class,ZU-23061,Zuschuss Donatelli,Consumer,United States,New York City,New York,10008,Central,OFF-PA-10002264,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,38.04
637,CA-2017-155618,08/09/2018,08/13/2018,Standard Class,AL-97731,Alejandro Grove,Consumer,United States,Seattle,Washington,98103,Central,TEC-CO-10003322,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,464.59
638,CA-2018-118851,08/09/2018,08/14/2018,Same Day,HA-67259,Harold Pawlan,Consumer,United States,Albany,New York,10008,East,OFF-AR-10006980,Office Supplies,Art,Newell 318 Art Markers,23.62
639,CA-2017-172078,08/10/2018,08/14/2018,Standard Class,PE-60749,Pete Kriz,Home Office,United States,San Francisco,California,90036,West,FUR-CH-10003363,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,154.3
640,CA-2017-145322,08/14/2018,08/18/2018,Second Class,CL-11116,Claire Gute,Corporate,United States,Austin,Texas,77041,Central,TEC-CO-10008263,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,319.57
641,CA-2017-153113,08/14/2018,08/18/2018,Standard Class,DA-39264,Darrin Van Huff,Corporate,United States,Miami,Florida,33311,East,TEC-CO-10004259,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,790.21
642,CA-2017-153697,08/15/2018,08/19/2018,Same Day,PE-30175,Pete Kriz,Consumer,United States,Austin,Texas,77041,West,FUR-CH-10007088,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,223.49
643,CA-2017-170390,08/16/2018,08/19/2018,Standard Class,CL-48036,Claire Gute,Home Office,United States,Chicago,Illinois,60610,East,TEC-AC-10004724,Technology,Accessories,Logitech Wireless Headset,605.68
644,CA-2016-190546,08/16/2018,08/18/2018,Second Class,RU-64075,Ruben Hope,Consumer,United States,Los Angeles,California,90036,South,FUR-FU-10001532,Furniture,Furnishings,Eldon Expressions Desk Organizer,287.28
645,CA-2016-164319,08/18/2018,08/22/2018,First Class,SE-87890,Sean O'Donnell,Consumer,United States,Austin,Texas,77041,South,TEC-CO-10003692,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,839.8
646,CA-2016-120911,08/19/2018,08/22/2018,Standard Class,SE-47955,Sean O'Donnell,Home Office,United States,Dallas,Texas,77041,West,OFF-AP-10003235,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,46.79
647,CA-2018-166127,08/20/2018,08/23/2018,Standard Class,KE-15277,Ken Lonsdale,Consumer,United States,Seattle,Washington,98103,East,FUR-TA-10004623,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,315.16
648,CA-2018-148064,08/22/2018,08/27/2018,Standard Class,IR-47709,Irene Maddox,Home Office,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10009171,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,281.82
649,CA-2016-146055,08/25/2018,08/30/2018,Standard Class,SA-96742,Sandra Flanagan,Consumer,United States,Houston,Texas,77041,West,FUR-BO-10006286,Furniture,Bookcases,Bush Somerset Collection Bookcase,230.43
650,CA-2017-116334,08/29/2018,09/03/2018,First Class,SA-71486,Sandra Flanagan,Corporate,United States,New York City,New York,10008,West,TEC-CO-10006351,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,537.52
651,CA-2018-121622,08/30/2018,09/05/2018,Standard Class,AL-69269,Alejandro Grove,Home Office,United States,Naperville,Illinois,60610,East,OFF-AP-10002306,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,29.41
652,CA-2018-111699,08/30/2018,09/01/2018,Standard Class,RU-85013,Ruben Hope,Consumer,United States,San Diego,California,90036,Central,OFF-LA-10006239,Office Supplies,Labels,Self-Adhesive Address Labels,45.65
653,CA-2017-185754,08/30/2018,09/03/2018,Standard Class,KE-47471,Ken Lonsdale,Corporate,United States,Miami,Florida,33311,East,FUR-TA-10001256,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,486.8
654,CA-2018-142030,08/31/2018,09/06/2018,Second Class,SA-81431,Sandra Flanagan,Consumer,United States,Fort Lauderdale,Florida,33311,East,TEC-MA-10003580,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,710.45
655,CA-2018-179916,08/31/2018,09/05/2018,Same Day,SE-45816,Sean O'Donnell,Home Office,United States,Naperville,Illinois,60610,South,OFF-AP-10009941,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,51.04
656,CA-2018-137114,09/03/2018,09/06/2018,First Class,DA-94170,Darrin Van Huff,Corporate,United States,Peoria,Illinois,60610,East,FUR-BO-10008320,Furniture,Bookcases,Bush Somerset Collection Bookcase,180.5
657,CA-2018-143482,09/04/2018,09/10/2018,Standard Class,CL-12845,Claire Gute,Corporate,United States,Tacoma,Washington,98103,East,OFF-PA-10006400,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,67.67
658,CA-2018-156758,09/05/2018,09/11/2018,Standard Class,DA-11184,Darrin Van Huff,Corporate,United States,Naperville,Illinois,60610,South,TEC-CO-10003071,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,206.34
659,CA-2016-146059,09/13/2018,09/16/2018,Same Day,KE-96253,Ken Lonsdale,Consumer,United States,San Diego,California,90036,East,TEC-PH-10008843,Technology,Phones,Samsung Galaxy S4,621.05
660,CA-2016-187239,09/15/2018,09/21/2018,First Class,AL-92991,Alejandro Grove,Corporate,United States,Dallas,Texas,77041,West,OFF-AP-10005481,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,21.36
661,CA-2017-141431,09/15/2018,09/17/2018,First Class,BR-84137,Brosina Hoffman,Consumer,United States,Los Angeles,California,90036,Central,TEC-CO-10004900,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,423.12
662,CA-2016-116902,09/18/2018,09/20/2018,Second Class,PE-38220,Pete Kriz,Corporate,United States,Buffalo,New York,10008,West,OFF-LA-10006952,Office Supplies,Labels,Self-Adhesive Address Labels,24.49
663,CA-2018-188480,09/21/2018,09/23/2018,Standard Class,IR-22603,Irene Maddox,Corporate,United States,Naperville,Illinois,60610,Central,TEC-PH-10008839,Technology,Phones,Samsung Galaxy S4,202.17
664,CA-2016-196754,09/22/2018,09/24/2018,Second Class,PE-18601,Pete Kriz,Consumer,United States,Dallas,Texas,77041,West,TEC-AC-10009490,Technology,Accessories,Logitech Wireless Headset,328.54
665,CA-2016-197792,09/22/2018,09/24/2018,Standard Class,BR-39230,Brosina Hoffman,Home Office,United States,Miami,Florida,33311,East,FUR-BO-10005179,Furniture,Bookcases,Bush Somerset Collection Bookcase,310.23
666,CA-2017-176089,09/22/2018,09/28/2018,First Class,CL-51661,Claire Gute,Consumer,United States,Miami,Florida,33311,East,OFF-ST-10006844,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,38.75
667,CA-2018-195933,09/24/2018,09/30/2018,Same Day,SE-37376,Sean O'Donnell,Corporate,United States,Tacoma,Washington,98103,South,OFF-AP-10007626,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,36.39
668,CA-2018-147999,09/28/2018,10/04/2018,Standard Class,PE-28882,Pete Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,East,TEC-PH-10003153,Technology,Phones,Samsung Galaxy S4,664.58
669,CA-2017-131637,10/01/2018,10/04/2018,Second Class,PE-39472,Pete Kriz,Corporate,United States,Naperville,Illinois,60610,East,OFF-AP-10007830,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,16.57
670,CA-2018-127050,10/02/2018,10/06/2018,Standard Class,HA-37797,Harold Pawlan,Consumer,United States,Albany,New York,10008,Central,OFF-BI-10007245,Office Supplies,Binders,Ibico Standard Binders,35.46
671,CA-2017-118664,10/02/2018,10/07/2018,Standard Class,DA-38809,Darrin Van Huff,Home Office,United States,Peoria,Illinois,60610,West,OFF-PA-10005413,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,24.68
672,CA-2017-112675,10/02/2018,10/04/2018,Standard Class,BR-97646,Brosina Hoffman,Consumer,United States,Tacoma,Washington,98103,West,OFF-AR-10002853,Office Supplies,Art,Newell 318 Art Markers,16.25
673,CA-2018-152322,10/05/2018,10/09/2018,Standard Class,AL-57749,Alejandro Grove,Corporate,United States,San Francisco,California,90036,Central,TEC-PH-10008765,Technology,Phones,Samsung Galaxy S4,350.34
674,CA-2016-124831,10/06/2018,10/11/2018,Second Class,KE-75868,Ken Lonsdale,Corporate,United States,Miami,Florida,33311,East,OFF-LA-10009258,Office Supplies,Labels,Self-Adhesive Address Labels,59.78
675,CA-2016-179526,10/09/2018,10/14/2018,Second Class,KE-76399,Ken Lonsdale,Corporate,United States,Tampa,Florida,33311,East,FUR-TA-10005302,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,47.05
676,CA-2017-138372,10/12/2018,10/16/2018,Standard Class,BR-48182,Brosina Hoffman,Corporate,United States,Naperville,Illinois,60610,Central,TEC-MA-10001230,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,674.48
677,CA-2016-133064,10/12/2018,10/15/2018,Standard Class,SE-94820,Sean O'Donnell,Corporate,United States,Houston,Texas,77041,West,TEC-MA-10006749,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,465.39
678,CA-2018-183819,10/13/2018,10/16/2018,Second Class,SA-96367,Sandra Flanagan,Consumer,United States,Fort Lauderdale,Florida,33311,Central,OFF-AP-10008119,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,32.43
679,CA-2018-111957,10/13/2018,10/18/2018,Second Class,CL-91832,Claire Gute,Corporate,United States,Seattle,Washington,98103,Central,OFF-AP-10005992,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,56.39
680,CA-2016-177527,10/19/2018,10/25/2018,Second Class,SA-96432,Sandra Flanagan,Consumer,United States,San Diego,California,90036,South,OFF-AP-10009683,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,48.01
681,CA-2016-111535,10/20/2018,10/23/2018,Standard Class,SE-51294,Sean O'Donnell,Home Office,United States,Spokane,Washington,98103,West,OFF-ST-10008762,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,17.3
682,CA-2017-140994,10/20/2018,10/24/2018,Standard Class,IR-59182,Irene Maddox,Home Office,United States,Peoria,Illinois,60610,Central,FUR-TA-10001480,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,302.11
683,CA-2018-194331,10/21/2018,10/25/2018,Standard Class,BR-84265,Brosina Hoffman,Home Office,United States,Austin,Texas,77041,East,OFF-PA-10004703,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,6.71
684,CA-2017-113150,10/24/2018,10/29/2018,Same Day,PE-52739,Pete Kriz,Consumer,United States,Naperville,Illinois,60610,West,TEC-CO-10005741,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,625.32
685,CA-2017-121572,10/25/2018,10/28/2018,Standard Class,SA-89354,Sandra Flanagan,Corporate,United States,Miami,Florida,33311,West,TEC-AC-10007401,Technology,Accessories,Logitech Wireless Headset,338.49
686,CA-2018-114174,10/27/2018,11/01/2018,Standard Class,ZU-53200,Zuschuss Donatelli,Consumer,United States,San Diego,California,90036,East,FUR-BO-10001238,Furniture,Bookcases,Bush Somerset Collection Bookcase,365.74
687,CA-2018-189809,10/29/2018,11/04/2018,Standard Class,IR-31189,Irene Maddox,Home Office,United States,Tampa,Florida,33311,West,TEC-AC-10002013,Technology,Accessories,Logitech Wireless Headset,617.2
688,CA-2018-169818,11/04/2018,11/06/2018,Standard Class,ZU-38351,Zuschuss Donatelli,Consumer,United States,San Francisco,California,90036,East,TEC-CO-10009320,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,562.59
689,CA-2017-194796,11/05/2018,11/11/2018,Second Class,KE-95293,Ken Lonsdale,Consumer,United States,Tacoma,Washington,98103,South,FUR-BO-10002348,Furniture,Bookcases,Bush Somerset Collection Bookcase,239.59
690,CA-2018-159420,11/05/2018,11/10/2018,First Class,PE-99609,Pete Kriz,Corporate,United States,Spokane,Washington,98103,East,OFF-ST-10001198,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,47.34
691,CA-2016-125580,11/06/2018,11/11/2018,First Class,KE-71222,Ken Lonsdale,Corporate,United States,Albany,New York,10008,East,OFF-AR-10003927,Office Supplies,Art,Newell 318 Art Markers,56.76
692,CA-2017-187912,11/06/2018,11/11/2018,Second Class,BR-34084,Brosina Hoffman,Consumer,United States,Los Angeles,California,90036,East,FUR-TA-10002541,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,336.96
693,CA-2017-158072,11/06/2018,11/09/2018,First Class,SA-41020,Sandra Flanagan,Consumer,United States,Seattle,Washington,98103,Central,TEC-MA-10005828,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,355.75
694,CA-2016-118852,11/08/2018,11/11/2018,Standard Class,CL-29034,Claire Gute,Consumer,United States,Fort Lauderdale,Florida,33311,Central,TEC-CO-10007901,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,762.84
695,CA-2018-138506,11/10/2018,11/15/2018,Standard Class,BR-23024,Brosina Hoffman,Consumer,United States,Tampa,Florida,33311,West,TEC-CO-10007130,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,551.36
696,CA-2017-152424,11/12/2018,11/16/2018,Second Class,ZU-59003,Zuschuss Donatelli,Consumer,United States,Austin,Texas,77041,Central,FUR-TA-10002597,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,286.98
697,CA-2018-130252,11/13/2018,11/17/2018,Second Class,BR-30083,Brosina Hoffman,Consumer,United States,Tampa,Florida,33311,West,OFF-LA-10008430,Office Supplies,Labels,Self-Adhesive Address Labels,2.5
698,CA-2017-141583,11/13/2018,11/16/2018,Standard Class,PE-92012,Pete Kriz,Corporate,United States,Albany,New York,10008,East,FUR-CH-10007129,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,260.99
699,CA-2018-158410,11/15/2018,11/20/2018,Standard Class,RU-13131,Ruben Hope,Consumer,United States,San Diego,California,90036,Central,OFF-BI-10001611,Office Supplies,Binders,Ibico Standard Binders,2.5
700,CA-2016-178722,11/19/2018,11/22/2018,Standard Class,SE-89207,Sean O'Donnell,Home Office,United States,New York City,New York,10008,West,TEC-PH-10007739,Technology,Phones,Samsung Galaxy S4,332.05
701,CA-2018-191694,11/19/2018,11/23/2018,Standard Class,CL-39088,Claire Gute,Home Office,United States,Peoria,Illinois,60610,Central,OFF-ST-10009171,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,35.99
702,CA-2016-196965,11/21/2018,11/27/2018,First Class,ZU-18273,Zuschuss Donatelli,Consumer,United States,Spokane,Washington,98103,East,FUR-FU-10003085,Furniture,Furnishings,Eldon Expressions Desk Organizer,271.12
703,CA-2018-183980,11/22/2018,11/28/2018,Standard Class,BR-69338,Brosina Hoffman,Home Office,United States,Seattle,Washington,98103,Central,FUR-BO-10009984,Furniture,Bookcases,Bush Somerset Collection Bookcase,218.45
704,CA-2018-185808,11/23/2018,11/28/2018,Second Class,HA-87834,Harold Pawlan,Consumer,United States,San Francisco,California,90036,South,TEC-MA-10002651,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,437.7
705,CA-2018-168925,11/24/2018,11/29/2018,Standard Class,RU-24899,Ruben Hope,Corporate,United States,Buffalo,New York,10008,West,FUR-FU-10008246,Furniture,Furnishings,Eldon Expressions Desk Organizer,509.65
706,CA-2018-188960,11/25/2018,11/30/2018,Same Day,IR-20421,Irene Maddox,Consumer,United States,Peoria,Illinois,60610,South,OFF-ST-10004938,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,45.79
707,CA-2018-159782,11/25/2018,11/27/2018,Second Class,KE-13617,Ken Lonsdale,Corporate,United States,Houston,Texas,77041,East,OFF-PA-10007646,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,55.39
708,CA-2016-141095,11/26/2018,11/28/2018,Standard Class,BR-74976,Brosina Hoffman,Consumer,United States,Albany,New York,10008,West,FUR-CH-10005434,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,218.91
709,CA-2018-156332,11/27/2018,12/02/2018,First Class,DA-94983,Darrin Van Huff,Consumer,United States,Albany,New York,10008,West,OFF-PA-10003695,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,32.21
710,CA-2016-169029,11/27/2018,12/02/2018,Second Class,RU-52660,Ruben Hope,Consumer,United States,Austin,Texas,77041,South,OFF-BI-10003313,Office Supplies,Binders,Ibico Standard Binders,37.31
711,CA-2017-125708,11/27/2018,12/02/2018,First Class,ZU-87654,Zuschuss Donatelli,Corporate,United States,Dallas,Texas,77041,East,TEC-PH-10004871,Technology,Phones,Samsung Galaxy S4,262.49
712,CA-2018-165965,11/30/2018,12/02/2018,Second Class,BR-31723,Brosina Hoffman,Corporate,United States,Tacoma,Washington,98103,East,TEC-AC-10002403,Technology,Accessories,Logitech Wireless Headset,682.11
713,CA-2018-136385,12/01/2018,12/05/2018,Standard Class,SA-82879,Sandra Flanagan,Consumer,United States,Naperville,Illinois,60610,East,TEC-MA-10007315,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,234.53
714,CA-2018-136128,12/01/2018,12/06/2018,Standard Class,IR-98855,Irene Maddox,Home Office,United States,Naperville,Illinois,60610,Central,TEC-AC-10004686,Technology,Accessories,Logitech Wireless Headset,414.52
715,CA-2016-182052,12/02/2018,12/07/2018,Standard Class,KE-42501,Ken Lonsdale,Consumer,United States,Seattle,Washington,98103,South,TEC-AC-10007409,Technology,Accessories,Logitech Wireless Headset,537.24
716,CA-2016-112340,12/03/2018,12/09/2018,Standard Class,IR-71387,Irene Maddox,Corporate,United States,Fort Lauderdale,Florida,33311,East,OFF-ST-10008949,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,68.54
717,CA-2018-135099,12/03/2018,12/07/2018,Standard Class,ZU-31340,Zuschuss Donatelli,Home Office,United States,Dallas,Texas,77041,Central,TEC-MA-10001789,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,265.4
718,CA-2018-169984,12/03/2018,12/05/2018,Standard Class,AL-50986,Alejandro Grove,Consumer,United States,Naperville,Illinois,60610,Central,TEC-CO-10001349,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,372.61
719,CA-2018-117883,12/06/2018,12/10/2018,Second Class,SA-55529,Sandra Flanagan,Consumer,United States,San Francisco,California,90036,East,OFF-PA-10004661,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,58.0
720,CA-2016-196697,12/07/2018,12/12/2018,Same Day,ZU-27834,Zuschuss Donatelli,Corporate,United States,Tacoma,Washington,98103,West,OFF-BI-10009000,Office Supplies,Binders,Ibico Standard Binders,67.14
721,CA-2016-136698,12/08/2018,12/13/2018,Standard Class,HA-57577,Harold Pawlan,Corporate,United States,Houston,Texas,77041,West,OFF-ST-10004318,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,78.29
722,CA-2018-196058,12/10/2018,12/12/2018,First Class,BR-98043,Brosina Hoffman,Corporate,United States,San Francisco,California,90036,West,TEC-MA-10009479,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,387.5
723,CA-2016-155542,12/10/2018,12/12/2018,Second Class,HA-21523,Harold Pawlan,Corporate,United States,Albany,New York,10008,West,TEC-AC-10009915,Technology,Accessories,Logitech Wireless Headset,454.61
724,CA-2018-176797,12/10/2018,12/16/2018,Standard Class,RU-44509,Ruben Hope,Consumer,United States,Fort Lauderdale,Florida,33311,West,TEC-AC-10001371,Technology,Accessories,Logitech Wireless Headset,379.73
725,CA-2016-192070,12/11/2018,12/15/2018,Second Class,IR-87761,Irene Maddox,Corporate,United States,Peoria,Illinois,60610,West,FUR-TA-10009395,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,320.36
